"lat","lon","cell_id","year","biomass"
34.3830789622634,-119.506473414174,16,2015,131
34.3830856435393,-119.506147396383,17,2015,314
34.3830923239478,-119.505821378484,18,2015,295
34.3830990034888,-119.505495360478,19,2015,153
34.3831056821625,-119.505169342365,20,2015,121
34.3833492532947,-119.506481473525,24,2015,248
34.3833559346378,-119.506155454688,25,2015,286
34.3833626151135,-119.505829435744,26,2015,203
34.3889536781621,-119.523286797739,51,2015,172
34.3889604052315,-119.522960761389,52,2015,301
34.3889671314333,-119.522634724932,53,2015,231
34.3893525357558,-119.543199347299,81,2015,212
34.3893593159495,-119.542873314432,82,2015,182
34.3893660952757,-119.542547281456,83,2015,231
34.3893999788934,-119.540917114941,88,2015,172
34.3894875246301,-119.523629066501,98,2015,260
34.3894942527024,-119.523303028169,100,2015,645
34.3895009799072,-119.522976989728,102,2015,444
34.3895077062443,-119.522650951179,104,2015,486
34.3896499346886,-119.541903390276,135,2015,337
34.3896634874046,-119.54125132147,138,2015,143
34.3897578118121,-119.523637182925,151,2015,652
34.3897645399521,-119.523311143546,153,2015,888
34.3897712672245,-119.522985104059,155,2015,474
34.3897779936294,-119.522659064464,157,2015,785
34.3900280989804,-119.523645299456,213,2015,953
34.3900348271881,-119.523319259031,215,2015,753
34.3903326346753,-119.535072952705,288,2015,120
34.3903596643062,-119.533768797157,296,2015,137
34.390596159783,-119.535407145829,352,2015,228
34.3906029194277,-119.535081106168,354,2015,736
34.3906096782048,-119.534755066398,356,2015,1051
34.3906164361143,-119.534429026519,358,2015,976
34.3906231931562,-119.534102986532,360,2015,608
34.3906299493306,-119.533776946436,362,2015,342
34.3906367046373,-119.533450906232,364,2015,217
34.3906434590765,-119.533124865919,366,2015,115
34.3906907158577,-119.530842580692,380,2015,212
34.3908260075064,-120.121623289542,413,2015,458
34.3908664444537,-119.535415300446,426,2015,469
34.3908732041664,-119.535089259739,428,2015,765
34.3908799630116,-119.534763218923,430,2015,1284
34.3908867209891,-119.534437177998,432,2015,1527
34.390893478099,-119.534111136965,434,2015,1287
34.3909002343413,-119.533785095824,436,2015,796
34.390906989716,-119.533459054574,438,2015,448
34.3909137442231,-119.533133013215,440,2015,147
34.3909610014799,-119.530850720666,454,2015,337
34.3909677490461,-119.53052467844,456,2015,173
34.3909812415758,-119.529872593662,460,2015,115
34.3911299684624,-119.535749496816,499,2015,105
34.3911367291108,-119.535423455171,501,2015,153
34.3911434888915,-119.535097413418,502,2015,294
34.3911502478046,-119.534771371557,503,2015,362
34.3911570058501,-119.534445329586,504,2015,433
34.391163763028,-119.534119287507,506,2015,595
34.3911705193384,-119.53379324532,508,2015,364
34.391177274781,-119.533467203024,510,2015,268
34.3912245385866,-119.531184903913,524,2015,105
34.3912380347225,-119.530532817477,528,2015,154
34.391244781489,-119.530206774096,530,2015,226
34.3912515273879,-119.529880730607,532,2015,209
34.3912582724192,-119.529554687009,534,2015,190
34.391420532584,-119.534779524299,574,2015,110
34.3914340479434,-119.534127438158,576,2015,126
34.3915285582855,-119.529562823016,604,2015,150
34.3922713702108,-119.54589767645,804,2015,202
34.392278158096,-119.54557163295,806,2015,272
34.3922849451135,-119.545245589341,808,2015,143
